origin,destination,route,raw_aircraft_type,openap_type,year,number_of_trips,total_distance_km,total_fuel_kg,total_energy_mwh,total_co2_kg,total_nox_kg,average_flight_distance_km,average_fuel_kg_per_flight,fuel_kg_per_km,energy_mwh_per_km,co2_kg_per_km
EDDV,EDDM,EDDV-EDDM,A21N,A21N,2025,4,1913.8899922656417,6439.667265561453,76.91824789420625,20349.348559174192,0.0,478.4724980664104,1609.9168163903632,3.364700840479471,0.04018948226128257,10.63245465591513
EDDV,EDDM,EDDV-EDDM,A21N,A21N,2026,3,1435.4174941992312,4829.75044917109,57.688685920654684,15262.011419380644,0.0,478.4724980664104,1609.9168163903632,3.3647008404794714,0.04018948226128257,10.63245465591513
EDDV,EDDM,EDDV-EDDM,A319,A319,2025,280,133972.2994585949,613423.6578448194,7327.0048020353415,1938418.7587896292,0.0,478.47249806641037,2190.798778017212,4.578735009578621,0.05469044594774463,14.46880263026844
EDDV,EDDM,EDDV-EDDM,A319,A319,2026,418,200001.50419175957,915753.8892111946,10938.171454467047,2893782.2899073754,0.0,478.4724980664104,2190.798778017212,4.57873500957862,0.05469044594774462,14.46880263026844
EDDV,EDDM,EDDV-EDDM,A320,A320,2025,98,46890.30481050822,230151.65391387226,2749.0336439712523,727279.2263678364,0.0,478.4724980664104,2348.486264427268,4.908299377535605,0.05862690923167528,15.510226033012511
EDDV,EDDM,EDDV-EDDM,A320,A320,2026,141,67464.62222736387,331136.5632842448,3955.2422836729243,1046391.5399782136,0.0,478.4724980664104,2348.486264427268,4.908299377535605,0.05862690923167528,15.510226033012511
EDDV,EDDM,EDDV-EDDM,A321,A321,2025,23,11004.86745552744,62985.69264122656,752.3291065479839,199034.78874627594,0.0,478.4724980664104,2738.5083757055027,5.723439459472145,0.06836330465480617,18.086068691931978
EDDV,EDDM,EDDV-EDDM,A321,A321,2026,81,38756.27234337924,221819.1784321457,2649.5068534950738,700948.6038455805,0.0,478.47249806641037,2738.5083757055027,5.723439459472145,0.06836330465480617,18.086068691931978
EDDV,EDDM,EDDV-EDDM,B38M,B38M,2025,4,1913.8899922656417,7491.311202603744,89.47955047554473,23672.543400227834,0.0,478.4724980664104,1872.827800650936,3.914180664968948,0.046752713498240214,12.368810901301877
EDDV,EDDM,EDDV-EDDM,B38M,B38M,2026,4,1913.8899922656417,7491.311202603744,89.47955047554473,23672.543400227834,0.0,478.4724980664104,1872.827800650936,3.914180664968948,0.046752713498240214,12.368810901301877
EDDV,EDDM,EDDV-EDDM,B738,B738,2025,3,1435.4174941992312,7094.603212701504,84.74109392949018,22418.946152136752,0.0,478.4724980664104,2364.867737567168,4.942536398902769,0.05903585143133862,15.618415020532748
EDDV,EDDM,EDDV-EDDM,B738,B738,2026,4,1913.8899922656417,9459.470950268673,112.98812523932023,29891.928202849,0.0,478.4724980664104,2364.867737567168,4.942536398902769,0.05903585143133861,15.618415020532748
EDDV,EDDP,EDDV-EDDP,A306,B763,2026,6,1247.523375803745,6982.137214190025,83.39775005838085,22063.55359684048,0.0,207.9205626339575,1163.6895356983375,5.596798705027572,0.06685065119894044,17.685883907887128
EDDV,EDDP,EDDV-EDDP,B738,B738,2026,1,207.9205626339575,1206.5921650355112,14.412073082368606,3812.831241512216,0.0,207.9205626339575,1206.5921650355112,5.803140150018289,0.06931528512521845,18.337922874057796
EDDV,EDDP,EDDV-EDDP,B752,B752,2026,1,207.9205626339575,1887.538819028793,22.54560256062169,5964.622668130987,0.0,207.9205626339575,1887.538819028793,9.078172909486543,0.10843373197442258,28.687026393977483
EDDV,EDDP,EDDV-EDDP,B77L,B77W,2026,1,207.9205626339575,4846.295501862967,57.88630738336322,15314.293785886975,0.0,207.9205626339575,4846.295501862967,23.308399325538726,0.27840588083282364,73.65454186870237
EDDV,EDDS,EDDV-EDDS,A319,A319,2026,1,420.45164886110285,1992.9716621133755,23.80493929746532,6297.7904522782665,0.0,420.45164886110285,1992.9716621133755,4.740073365182017,0.05661754297300743,14.978631833975173
EDDV,EDDS,EDDV-EDDS,A320,A320,2026,1,420.45164886110285,2137.983913436267,25.53703007715541,6756.029166458604,0.0,420.45164886110285,2137.983913436267,5.0849697443868385,0.06073713861350946,16.068504392262412
EDDV,EDDS,EDDV-EDDS,B38M,B38M,2025,4,1681.8065954444114,6805.633801708384,81.28951485373902,21505.80281339849,0.0,420.45164886110285,1701.408450427096,4.046620949247746,0.04833463911601474,12.787322199622876
EDDV,EDDS,EDDV-EDDS,B38M,B38M,2026,4,1681.8065954444114,6805.633801708384,81.28951485373902,21505.80281339849,0.0,420.45164886110285,1701.408450427096,4.046620949247746,0.04833463911601474,12.787322199622876
EDDV,EDDS,EDDV-EDDS,B738,B738,2025,8,3363.613190888823,17264.829098641625,206.21879201155272,54556.859951707534,0.0,420.45164886110285,2158.103637330203,5.132822390341339,0.06130871188463265,16.21971875347863
EDDV,EDDS,EDDV-EDDS,B738,B738,2026,7,2943.16154202772,15106.725461311422,180.44144301010863,47737.25245774409,0.0,420.45164886110285,2158.103637330203,5.132822390341339,0.061308711884632654,16.21971875347863
EDDV,EDDW,EDDV-EDDW,A320,A320,2026,1,89.74215763559958,531.9198124839222,6.353486649113515,1680.8666074491944,0.0,89.74215763559958,531.9198124839222,5.927201066903214,0.07079712385467728,18.729955371414157
EDDV,EDFG,EDDV-EDFG,A319,A319,2026,3,761.1982443989017,3929.5791711131346,46.93664009940689,12417.470180717504,0.0,253.73274813296723,1309.8597237043782,5.162359740091388,0.06166151911775824,16.313056778688782
EDDV,EDFG,EDDV-EDFG,A320,A320,2026,1,253.73274813296723,1384.8828661493285,16.54165645678364,4376.229857031877,0.0,253.73274813296723,1384.8828661493285,5.458037546748157,0.0651932262528252,17.24739864772417
EDDV,EDFG,EDDV-EDFG,A321,A321,2026,1,253.73274813296723,1596.156544802535,19.06520317403028,5043.854681576011,0.0,253.73274813296723,1596.156544802535,6.290699787660354,0.07513891413038756,19.87861132900672
EDDV,EDFZ,EDDV-EDFZ,A319,A319,2026,1,296.4926646835805,1492.0714309234943,17.821964313808405,4714.945721718243,0.0,296.4926646835805,1492.0714309234943,5.032405886047285,0.06010929252778702,15.902402599909422
EDDV,EDHE,EDDV-EDHE,A319,A319,2026,1,132.55768143215167,735.845063708287,8.789260483182316,2325.270401318187,0.0,132.55768143215167,735.845063708287,5.551131068062034,0.06630517664629651,17.54157417507603
EDDV,EDJA,EDDV-EDJA,B738,B738,2026,1,498.90266285476935,2437.566765928073,29.11538081525199,7702.710980332712,0.0,498.90266285476935,2437.566765928073,4.8858563952737395,0.058358840276880784,15.439306209065018
EDDV,EDLP,EDDV-EDLP,B738,B738,2025,1,119.35190213094754,713.1527563523762,8.518213478653381,2253.5627100735087,0.0,119.35190213094754,713.1527563523762,5.9752106469986295,0.07137057161692807,18.88166564451567
EDDV,EDLP,EDDV-EDLP,B738,B738,2026,1,119.35190213094754,713.1527563523762,8.518213478653381,2253.5627100735087,0.0,119.35190213094754,713.1527563523762,5.9752106469986295,0.07137057161692807,18.88166564451567
EDDV,EDMA,EDDV-EDMA,A320,A320,2026,1,456.8657473824756,2270.142150188175,27.11558679391431,7173.649194594634,0.0,456.8657473824756,2270.142150188175,4.968948018525174,0.05935132355460625,15.701875738539552
EDDV,EDML,EDDV-EDML,A20N,A20N,2026,1,469.09363053347687,1425.2041775401042,17.02327212061791,4503.645201026729,0.0,469.09363053347687,1425.2041775401042,3.0382083336311565,0.03628971065170548,9.600738334274455
EDDV,EDML,EDDV-EDML,A319,A319,2026,2,938.1872610669537,4317.690360817262,51.57241264309508,13643.901540182549,0.0,469.09363053347687,2158.845180408631,4.602162638519487,0.05497027596009387,14.542833937721579
EDDV,EDVE,EDDV-EDVE,B738,B738,2026,2,121.2726779443516,749.1983600280123,8.94875818922348,2367.466817688519,0.0,60.6363389721758,374.59918001400615,6.177800084300909,0.0737903898958164,19.521848266390872
EDDV,EDVK,EDDV-EDVK,B738,B738,2026,2,237.8571122405022,1421.7820198568647,16.98239634829033,4492.831182747693,0.0,118.9285561202511,710.8910099284324,5.977462714754864,0.07139747131512755,18.888782178625373
EDDV,EGGW,EDDV-EGGW,B38M,B38M,2025,1,688.7023657886363,2491.6475351261543,29.76134555845129,7873.606210998648,0.0,688.7023657886363,2491.6475351261543,3.6178872890511378,0.043213653730333035,11.432523833401596
EDDV,EGGW,EDDV-EGGW,B38M,B38M,2026,1,688.7023657886363,2491.6475351261543,29.76134555845129,7873.606210998648,0.0,688.7023657886363,2491.6475351261543,3.6178872890511378,0.043213653730333035,11.432523833401596
EDDV,EGGW,EDDV-EGGW,B738,B738,2025,1,688.7023657886363,3110.4162476703737,37.15219406939613,9828.915342638382,0.0,688.7023657886363,3110.4162476703737,4.516343201621823,0.05394521046381623,14.271644517124964
EDDV,EGGW,EDDV-EGGW,B738,B738,2026,4,2754.809463154545,12441.664990681495,148.60877627758452,39315.66137055353,0.0,688.7023657886363,3110.4162476703737,4.516343201621823,0.05394521046381623,14.271644517124964
EDDV,EGMC,EDDV-EGMC,B738,B738,2026,1,622.784955366433,2877.2566381745214,34.367232067084565,9092.130976631488,0.0,622.784955366433,2877.2566381745214,4.619984174925367,0.055183144311608555,14.59914999276416
EDDV,EHAM,EDDV-EHAM,E190,E190,2025,68,22774.63320970952,86923.86772323256,1038.257308916389,274679.42200541485,0.0,334.92107661337525,1278.2921724004789,3.816696713524865,0.045588321855991445,12.06076161473857
EDDV,EHAM,EDDV-EHAM,E190,E190,2026,14,4688.895072587254,17896.090413606704,213.7588577180801,56551.64570699718,0.0,334.92107661337525,1278.2921724004789,3.816696713524865,0.045588321855991445,12.060761614738572
EDDV,EIDW,EDDV-EIDW,A320,A320,2025,1,1073.1359152286757,4360.093682187439,52.07889675946108,13777.896035712309,0.0,1073.1359152286757,4360.093682187439,4.062946380150125,0.04852963731845983,12.838910561274396
EDDV,EPKK,EDDV-EPKK,A320,A320,2026,1,749.5174323174242,3326.5724174949733,39.73405943118996,10511.968839284116,0.0,749.5174323174242,3326.5724174949733,4.438285587580776,0.05301285562943705,14.024982456755252
EDDV,EPPO,EDDV-EPPO,A320,A320,2026,1,483.0509032049583,2365.078115930206,28.249544162499685,7473.646846339451,0.0,483.0509032049583,2365.078115930206,4.896126060914753,0.058481505727592885,15.471758352490621
EDDV,EPRZ,EDDV-EPRZ,B738,B738,2026,1,894.6587614219711,3773.777073487226,45.07567059998631,11925.135552219635,0.0,894.6587614219711,3773.777073487226,4.218118947931815,0.05038308743363002,13.329255875464538
EDDV,ESNX,EDDV-ESNX,A20N,A20N,2026,4,6227.279127164706,14245.275787501423,170.15190523960032,45015.071488504494,0.0,1556.8197817911764,3561.318946875356,2.2875601842481292,0.027323635534074873,7.228690182224088
EDDV,ESNX,EDDV-ESNX,A320,A320,2025,2,3113.639563582353,11852.765983821306,141.57470480675448,37454.74050887533,0.0,1556.8197817911764,5926.382991910653,3.8067238489815045,0.045469201529501305,12.029247362781556
EDDV,ESNX,EDDV-ESNX,A320,A320,2026,8,12454.558254329411,47411.06393528522,566.2988192270179,149818.96203550132,0.0,1556.8197817911764,5926.382991910653,3.8067238489815045,0.045469201529501305,12.029247362781556
EDDV,ESSA,EDDV-ESSA,A319,A319,2026,1,946.873286220224,3672.9904981393256,43.871830949997495,11606.64997412027,0.0,946.873286220224,3672.9904981393256,3.879072893482244,0.04633337067214902,12.257870343403892
EDDV,ESSA,EDDV-ESSA,B738,B738,2026,1,946.873286220224,3941.436669176621,47.0782713262763,12454.939874598122,0.0,946.873286220224,3941.436669176621,4.162580913978727,0.04971971647252368,13.153755688172776
EDDV,ETOU,EDDV-ETOU,A319,A319,2026,1,284.09702747806665,1439.2686469643552,17.191264394296464,4548.088924407362,0.0,284.09702747806665,1439.2686469643552,5.066116529767183,0.0605119474388858,16.0089282340643
EDDV,GCFV,EDDV-GCFV,B38M,B38M,2026,9,29696.217227496618,83549.24633097375,997.9493311755199,264015.6184058771,0.0,3299.5796919440686,9283.249592330416,2.813464276979123,0.033605267752806194,8.89054711525403
EDDV,GCFV,EDDV-GCFV,B738,B738,2026,12,39594.95630332882,134390.95303457716,1605.2252723574497,424675.41158926394,0.0,3299.5796919440686,11199.246086214764,3.39414323392696,0.040541155294127586,10.725492619209197
EDDV,GCGM,EDDV-GCGM,B738,B738,2026,1,3506.858647969745,11812.858520029851,141.09803232257875,37328.63292329433,0.0,3506.858647969745,11812.858520029851,3.3685014726409825,0.040234878700989504,10.644464653545505
EDDV,GCLB,EDDV-GCLB,B38M,B38M,2026,4,13774.95753141601,38583.902138084384,460.86327553823014,121925.13075634665,0.0,3443.7393828540025,9645.975534521096,2.8010178652157425,0.03345660227896581,8.851216454081746
EDDV,GCLB,EDDV-GCLB,B738,B738,2026,10,34437.39382854002,116264.17151131884,1388.7109374963084,367394.78197576763,0.0,3443.739382854002,11626.417151131884,3.376102503290037,0.040325668789297664,10.66848391039652
EDDV,GCLP,EDDV-GCLP,B38M,B38M,2026,1,3424.615118970504,9597.929091328771,114.64193081309368,30329.455928598923,0.0,3424.615118970504,9597.929091328771,2.8026300059710265,0.03347585840465393,8.856310818868446
EDDV,GCRR,EDDV-GCRR,B38M,B38M,2026,2,6479.231910258914,18263.99020045318,218.1532162831908,57714.209033432046,0.0,3239.615955129457,9131.99510022659,2.818851131340866,0.033669610735460355,8.907569575037137
EDDV,GCRR,EDDV-GCRR,B738,B738,2026,7,22677.3116859062,77147.02537415172,921.4783586357012,243784.60018231947,0.0,3239.6159551294572,11021.003624878818,3.4019475695656682,0.04063437374758993,10.750154319827512
EDDV,GCTS,EDDV-GCTS,B38M,B38M,2026,1,3473.2476288695752,9720.06635641717,116.10079259053845,30715.409686278257,0.0,3473.2476288695752,9720.06635641717,2.798552650154899,0.03342715665462797,8.843426374489482
EDDV,GCTS,EDDV-GCTS,B738,B738,2026,1,3473.2476288695752,11713.624539725888,139.912737557837,37015.05354553381,0.0,3473.2476288695752,11713.624539725888,3.372527902232608,0.04028297216555615,10.657188171055042
EDDV,GVBA,EDDV-GVBA,B38M,B38M,2026,1,4944.678235071434,13349.287360409671,159.44982124933776,42183.74805889457,0.0,4944.678235071434,13349.287360409671,2.6997282180519515,0.03224675371562054,8.531141169044169
EDDV,LBBG,EDDV-LBBG,B38M,B38M,2025,1,1724.7643335819853,5234.728022834718,62.5259180505258,16541.74055215771,0.0,1724.7643335819853,5234.728022834718,3.035039582458927,0.03625186167937052,9.59072508057021
EDDV,LBBG,EDDV-LBBG,B38M,B38M,2026,3,5174.293000745956,15704.184068504153,187.5777541515774,49625.22165647313,0.0,1724.7643335819855,5234.728022834718,3.0350395824589267,0.036251861679370515,9.59072508057021
EDDV,LBBG,EDDV-LBBG,B738,B738,2025,6,10348.586001491913,38422.98179760299,458.941171471369,121416.62248042543,0.0,1724.7643335819855,6403.830299600498,3.7128726370987986,0.044348200943124534,11.732677533232202
EDDV,LBBG,EDDV-LBBG,B738,B738,2026,13,22421.93633656581,83249.79389480647,994.3725381879661,263069.34870758845,0.0,1724.7643335819853,6403.830299600498,3.7128726370987986,0.044348200943124534,11.732677533232202
EDDV,LBWN,EDDV-LBWN,B38M,B38M,2026,1,1689.8992783336955,5143.245844772779,61.43321425700819,16252.656869481982,0.0,1689.8992783336955,5143.245844772779,3.0435221262679115,0.036353180952644504,9.617529919006602
EDDV,LBWN,EDDV-LBWN,B738,B738,2025,1,1689.8992783336955,6294.854619113363,75.18854128385405,19891.740596398227,0.0,1689.8992783336955,6294.854619113363,3.7249880509566977,0.044492912830871666,11.770962241023167
EDDV,LCLK,EDDV-LCLK,A320,A320,2026,1,2719.8887449304107,9599.640635397343,114.66237425613494,30334.864407855606,0.0,2719.8887449304107,9599.640635397343,3.529424007981971,0.042157008984229104,11.15297986522303
EDDV,LCLK,EDDV-LCLK,B38M,B38M,2025,9,24478.998704373695,70304.47835344082,839.747935888321,222162.15159687298,0.0,2719.8887449304107,7811.608705937869,2.872032439009829,0.03430483191039518,9.075622507271058
EDDV,LCLK,EDDV-LCLK,B38M,B38M,2026,9,24478.998704373695,70304.47835344082,839.747935888321,222162.15159687298,0.0,2719.8887449304107,7811.608705937869,2.872032439009829,0.03430483191039518,9.075622507271058
EDDV,LCLK,EDDV-LCLK,B738,B738,2025,20,54397.774898608215,189241.939768641,2260.389836125434,598004.5296689055,0.0,2719.8887449304107,9462.09698843205,3.478854422287828,0.04155298337732684,10.993179974429536
EDDV,LCLK,EDDV-LCLK,B738,B738,2026,18,48957.99740874739,170317.7457917769,2034.3508525128907,538204.076702015,0.0,2719.8887449304107,9462.09698843205,3.4788544222878284,0.04155298337732684,10.993179974429538
EDDV,LDPL,EDDV-LDPL,A319,A319,2026,1,895.8730671774737,3516.90767321296,42.00750831893257,11113.428247352953,0.0,895.8730671774737,3516.90767321296,3.9256763062353075,0.046890022546699495,12.40513712770357
EDDV,LDPL,EDDV-LDPL,A320,A320,2026,4,3583.4922687098947,15120.392888211712,180.60469283141765,47780.44152674901,0.0,895.8730671774737,3780.098222052928,4.219457376883153,0.0503990742238821,13.333485310950765
EDDV,LEBL,EDDV-LEBL,B738,B738,2025,5,6837.454321424195,26405.066052391514,315.3938445146764,83440.00872555719,0.0,1367.490864284839,5281.013210478302,3.8618270501135163,0.04612737865413367,12.203373478358712
EDDV,LEIB,EDDV-LEIB,B38M,B38M,2025,5,8203.971199039017,25071.280897696764,299.46252183360025,79225.24763672178,0.0,1640.7942398078035,5014.256179539353,3.0559932853778817,0.036502142019791364,9.656938781794105
EDDV,LEIB,EDDV-LEIB,B38M,B38M,2026,13,21330.32511750144,65185.33033401159,778.6025567673606,205985.64385547664,0.0,1640.7942398078033,5014.256179539353,3.055993285377882,0.03650214201979137,9.656938781794109
EDDV,LEIB,EDDV-LEIB,B738,B738,2025,13,21330.32511750144,79834.9476745068,953.5840972232755,252278.43465144144,0.0,1640.7942398078033,6141.149821115907,3.742790943631823,0.04470555849338011,11.827219381876558
EDDV,LEIB,EDDV-LEIB,B738,B738,2026,11,18048.736637885835,67552.64803227497,806.8788514966178,213466.36778198893,0.0,1640.7942398078033,6141.149821115906,3.7427909436318223,0.04470555849338011,11.82721938187656
EDDV,LEJR,EDDV-LEJR,A320,A320,2026,1,2136.7897632755653,7774.036229602653,92.85654385358724,24565.954485544386,0.0,2136.7897632755653,7774.036229602653,3.6381848898815115,0.04345609729580694,11.496664252025576
EDDV,LEJR,EDDV-LEJR,B38M,B38M,2025,10,21367.897632755652,63096.21506037925,753.6492354434188,199384.03959079838,0.0,2136.7897632755653,6309.6215060379245,2.9528508674459713,0.03527016313893799,9.331008741129267
EDDV,LEJR,EDDV-LEJR,B38M,B38M,2026,18,38462.21573896018,113573.18710868264,1356.5686237981538,358891.2712634371,0.0,2136.7897632755653,6309.6215060379245,2.9528508674459713,0.035270163138937986,9.331008741129267
EDDV,LEJR,EDDV-LEJR,B738,B738,2025,18,38462.21573896018,138278.92111743055,1651.664891124865,436961.39073108067,0.0,2136.7897632755653,7682.162284301698,3.595188640610774,0.042942530985073134,11.36079610433005
EDDV,LEJR,EDDV-LEJR,B738,B738,2026,27,57693.32360844026,207418.38167614583,2477.4973366872973,655442.086096621,0.0,2136.7897632755653,7682.162284301698,3.5951886406107745,0.042942530985073134,11.36079610433005
EDDV,LEMG,EDDV-LEMG,A320,A320,2026,1,2073.7618696274626,7574.80734572419,90.47686551837226,23936.39121248844,0.0,2073.7618696274626,7574.80734572419,3.6526890848296643,0.04362934184657654,11.54249750806174
EDDV,LEMH,EDDV-LEMH,A320,A320,2026,1,1462.1526320908902,5621.6769346462,67.14780783049628,17764.49911348199,0.0,1462.1526320908902,5621.6769346462,3.844794867008621,0.045923938689269646,12.149551779747243
EDDV,LEMH,EDDV-LEMH,B38M,B38M,2026,2,2924.3052641817803,9087.207939727054,108.54165039118426,28715.57708953749,0.0,1462.1526320908902,4543.603969863527,3.107475834014768,0.037117072461843065,9.819623635486668
